1.0000000000,5.8518518519,7.0571428571,6.2000000000,5.8000000000,4.3333333333,3.1428571429,1.6666666667,1.0000000000,1.0000000000,0.8695652174,0.0000000000,0.0000000000,0.0000000000,1.2500000000,3.2380952381,5.8181818182,7.0000000000,7.7307692308,7.0000000000,7.0000000000,6.0454545455,5.6000000000,0.0833333333,0.1500000000,0.5500000000,1.8500000000,3.1000000000,5.2857142857,6.0270270270,6.9090909091,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,6.3500000000,5.4400000000,4.1500000000,3.2592592593,4.2500000000,4.7058823529,4.1000000000,4.0000000000,2.4347826087,0.9047619048,0.1142857143,1.2000000000,2.7000000000,4.4285714286,5.7727272727,7.0000000000,7.0000000000,7.1304347826,6.0810810811,6.9545454545,7.0500000000,7.7692307692,5.3200000000,2.5454545455,1.2000000000,2.2000000000,2.6500000000,2.8636363636,2.7500000000,4.3793103448,5.9600000000
2.0000000000,3.7500000000,6.9500000000,8.0000000000,8.0000000000,6.7142857143,4.9500000000,2.2000000000,0.8181818182,0.6000000000,1.0000000000,1.0000000000,0.0000000000,0.0500000000,2.4000000000,6.1200000000,7.0454545455,7.3181818182,6.0454545455,4.7916666667,3.8500000000,3.9000000000,3.2962962963,0.0000000000,0.0000000000,0.0000000000,0.8260869565,2.3333333333,4.3333333333,5.9166666667,6.9583333333,8.0000000000,8.0000000000,8.0000000000,8.0000000000,7.0000000000,6.1818181818,5.0500000000,3.1250000000,1.8571428571,2.0000000000,2.5185185185,2.0000000000,2.0000000000,1.2000000000,2.2222222222,3.7500000000,4.7500000000,5.7407407407,5.2000000000,4.4000000000,2.3448275862,1.0476190476,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0454545455,1.7727272727,5.3181818182,7.3000000000,8.0000000000,8.0000000000,8.0000000000,7.0000000000,5.9047619048,5.1000000000
3.0000000000,3.1538461538,1.0000000000,1.1200000000,0.6428571429,2.3076923077,3.8500000000,5.4000000000,6.9615384615,7.9333333333,7.2272727273,6.2608695652,5.4583333333,4.8000000000,3.7200000000,1.4545454545,0.6666666667,0.2000000000,1.8500000000,5.3478260870,6.4166666667,6.2000000000,5.0769230769,0.7727272727,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.5416666667,1.0000000000,1.0000000000,2.0000000000,1.9500000000,3.1363636364,4.5833333333,5.9565217391,7.0000000000,7.0869565217,8.0000000000,8.0000000000,8.0000000000,8.0000000000,7.9500000000,0.5714285714,1.3043478261,1.3200000000,2.0000000000,2.4000000000,4.6800000000,6.3000000000,7.4000000000,7.9677419355,7.9500000000,7.2000000000,6.9333333333,5.8095238095,4.3000000000,2.9090909091,0.5500000000,0.1200000000,1.8095238095,3.5652173913,4.7619047619,5.0769230769,3.8000000000
4.0000000000,3.3500000000,3.2592592593,1.6190476190,0.9000000000,1.3500000000,3.7142857143,7.2272727273,8.0000000000,8.0000000000,8.0000000000,6.3448275862,2.9000000000,1.6500000000,0.2173913043,1.3913043478,4.0909090909,4.8000000000,5.2380952381,3.7272727273,2.6086956522,3.0000000000,2.6818181818,5.4230769231,6.1538461538,7.0000000000,6.8000000000,3.7500000000,0.6500000000,0.0000000000,0.0000000000,0.0000000000,1.3000000000,3.0000000000,5.7000000000,7.7407407407,7.3500000000,5.7619047619,4.1500000000,2.8333333333,4.8750000000,5.2500000000,6.0000000000,5.9500000000,5.9500000000,3.3809523810,3.7600000000,3.3043478261,2.2500000000,0.7142857143,0.0000000000,1.1428571429,3.7000000000,6.0500000000,7.9500000000,8.0000000000,8.0000000000,7.8500000000,5.3500000000,2.0434782609,1.1904761905,1.8333333333,3.0500000000,3.0000000000,3.1428571429,2.9523809524,3.0000000000
5.0000000000,4.8000000000,4.2857142857,2.5500000000,0.7142857143,1.2000000000,4.2000000000,7.7000000000,8.0000000000,7.1500000000,2.5000000000,0.0500000000,0.0000000000,2.3500000000,6.6190476190,7.6190476190,6.9615384615,4.1000000000,1.3500000000,1.0500000000,2.4285714286,3.8000000000,4.7826086957,8.0000000000,8.0000000000,7.4500000000,5.5000000000,2.8571428571,1.5769230769,0.9705882353,1.9166666667,2.5652173913,2.0000000000,2.0000000000,1.8636363636,2.5600000000,0.4375000000,1.1951219512,3.8571428571,4.3043478261,3.0000000000,4.3500000000,6.7083333333,8.0000000000,8.0000000000,2.4500000000,2.4000000000,1.9000000000,1.3333333333,5.0952380952,7.5500000000,7.9090909091,7.1904761905,6.0500000000,2.8095238095,0.6000000000,0.0000000000,0.8000000000,4.1000000000,7.0454545455,8.0000000000,7.9000000000,5.8000000000,2.0000000000,1.1363636364,2.0000000000,2.1904761905
6.0000000000,4.1904761905,4.4347826087,4.0434782609,3.4500000000,1.8095238095,1.0000000000,1.7500000000,7.7586206897,5.5000000000,5.9047619048,1.3636363636,0.1363636364,1.6666666667,7.6500000000,7.8000000000,5.2285714286,1.6500000000,1.7000000000,3.1500000000,4.4285714286,4.0000000000,4.2857142857,5.3913043478,5.8500000000,6.0800000000,5.0952380952,4.3500000000,2.9166666667,1.9523809524,2.0500000000,6.1250000000,2.6923076923,1.6666666667,1.9000000000,1.8500000000,2.0833333333,6.2857142857,2.2307692308,2.8695652174,3.6363636364,5.1904761905,5.6666666667,5.1153846154,5.2500000000,2.6666666667,2.2800000000,3.0000000000,3.9565217391,5.3478260870,7.0454545455,5.9000000000,0.8636363636,1.0000000000,4.6562500000,7.2272727273,7.3809523810,6.3500000000,1.5217391304,2.5200000000,6.3333333333,5.9545454545,5.2413793103,3.8333333333,2.6190476190,2.1666666667,2.7916666667
7.0000000000,4.1250000000,4.8500000000,5.7500000000,6.2380952381,7.0000000000,7.0000000000,7.9743589744,7.6666666667,3.7272727273,7.6500000000,7.3000000000,3.8095238095,2.8000000000,1.8000000000,0.9523809524,0.3478260870,1.0000000000,1.0000000000,1.3437500000,1.0000000000,1.0000000000,1.0500000000,0.8000000000,0.8750000000,0.8500000000,0.7500000000,0.7500000000,1.0000000000,1.0000000000,0.9500000000,1.6521739130,1.1818181818,4.9729729730,5.5000000000,6.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0500000000,7.0500000000,3.8571428571,2.9000000000,2.9000000000,2.0882352941,3.1363636364,3.7692307692,4.7619047619,6.1428571429,5.6818181818,6.2500000000,0.8484848485,4.4857142857,5.4090909091,5.7500000000,7.0000000000,6.3000000000,4.4761904762,3.7272727273,2.6052631579,3.2380952381,3.3333333333,3.3500000000
8.0000000000,5.7407407407,5.1904761905,4.4090909091,1.6500000000,0.0000000000,0.0000000000,0.6666666667,2.3600000000,3.3103448276,4.3043478261,3.9600000000,4.9523809524,5.3043478261,7.0000000000,7.0000000000,8.0000000000,7.4000000000,6.1000000000,5.4000000000,3.7200000000,3.2727272727,2.5714285714,4.4333333333,4.0000000000,4.0000000000,3.2857142857,2.2000000000,0.7727272727,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,2.3333333333,3.5454545455,5.2000000000,6.3500000000,7.0000000000,7.0000000000,7.6000000000,7.6923076923,7.2500000000,7.2500000000,7.3500000000,3.7333333333,2.7037037037,1.7083333333,2.0000000000,0.7741935484,2.3478260870,2.5714285714,3.8333333333,4.7142857143,5.6538461538,6.8076923077,7.4500000000,8.0000000000,7.4583333333,7.3200000000,6.4000000000,5.0909090909,2.3043478261,1.0500000000,0.9642857143,0.5652173913,0.8181818182
9.0000000000,3.4166666667,6.2380952381,8.0000000000,8.0000000000,8.0000000000,6.3809523810,3.9000000000,1.6666666667,1.0000000000,1.0000000000,0.0476190476,0.5000000000,0.0500000000,0.5000000000,2.6086956522,4.6666666667,5.8709677419,5.0000000000,5.3913043478,4.8636363636,4.9500000000,5.2272727273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6500000000,2.5454545455,3.6666666667,4.9166666667,5.1000000000,6.0000000000,6.0476190476,7.0000000000,7.0000000000,7.0000000000,7.0000000000,6.0434782609,4.9600000000,4.9047619048,5.9000000000,5.9090909091,5.9000000000,5.7391304348,2.7826086957,2.0000000000,2.7000000000,4.4761904762,5.8620689655,5.1363636364,4.2380952381,3.5000000000,1.8333333333,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.4444444444,2.6000000000,5.6363636364,7.0000000000,7.0000000000,8.0000000000,8.0000000000,7.4166666667,7.5500000000
10.0000000000,0.2580645161,1.0500000000,2.9000000000,5.9523809524,7.4347826087,6.9000000000,4.0476190476,1.5500000000,2.0000000000,5.1600000000,7.0000000000,5.2380952381,4.2400000000,6.8571428571,7.5714285714,6.2272727273,3.3333333333,0.9787234043,2.4000000000,2.3000000000,2.7500000000,3.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9000000000,2.6363636364,4.4500000000,5.1153846154,6.0500000000,6.0500000000,6.0500000000,6.1000000000,6.0000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,6.5384615385,7.0000000000,7.0000000000,6.0000000000,2.8571428571,2.0000000000,2.0000000000,1.3181818182,1.2400000000,2.0000000000,2.1000000000,2.0000000000,2.0000000000,1.0000000000,1.0000000000,0.6000000000,1.0000000000,2.5833333333,4.7142857143,6.3000000000,7.1818181818,8.0000000000,8.0000000000,8.0000000000,8.0000000000,7.4500000000
11.0000000000,6.6500000000,6.0000000000,6.0000000000,5.2800000000,5.7000000000,7.3000000000,8.0000000000,8.0000000000,8.0000000000,6.8181818182,5.3043478261,3.5000000000,2.1000000000,1.0000000000,1.0000000000,0.1388888889,1.1500000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,3.4545454545,3.0000000000,1.6000000000,0.3500000000,0.0000000000,0.0000000000,1.3181818182,2.5500000000,4.6363636364,5.9090909091,6.7857142857,6.2380952381,5.7619047619,4.6818181818,2.8888888889,3.5000000000,5.6538461538,6.8333333333,7.1428571429,7.0000000000,7.0000000000,7.5588235294,6.1304347826,5.9615384615,5.8000000000,2.7500000000,0.0000000000,0.0000000000,0.0000000000,0.8571428571,4.1000000000,6.7586206897,8.0000000000,8.0000000000,8.0000000000,6.6521739130,4.2857142857,2.6666666667,2.0625000000,3.0000000000,2.9500000000,4.0000000000,3.6190476190,3.6666666667
12.0000000000,3.2857142857,2.8928571429,3.3000000000,3.8260869565,4.3333333333,6.5862068966,3.9565217391,5.4583333333,3.6875000000,1.5217391304,4.9615384615,4.0370370370,6.2083333333,3.6800000000,2.9200000000,4.0454545455,3.9000000000,3.9500000000,3.9500000000,4.0000000000,3.1666666667,3.8260869565,4.0714285714,4.1000000000,4.1000000000,5.0000000000,5.7619047619,5.3478260870,1.1600000000,4.4000000000,3.4285714286,4.7500000000,5.8571428571,5.2173913043,1.4000000000,4.0869565217,3.6500000000,3.3636363636,4.2857142857,4.7741935484,4.1000000000,4.1000000000,4.1000000000,4.0000000000,2.7307692308,3.1428571429,3.1500000000,4.6451612903,6.7727272727,7.1481481481,1.4500000000,1.1000000000,2.3636363636,5.2727272727,7.7777777778,5.8095238095,1.1363636364,1.6666666667,2.9615384615,4.2000000000,4.6785714286,3.9500000000,4.0000000000,3.2000000000,2.9375000000,3.1000000000
13.0000000000,3.7000000000,3.7619047619,3.1153846154,1.6000000000,0.6666666667,3.5500000000,7.9000000000,7.9523809524,4.5000000000,1.1500000000,0.0000000000,2.3500000000,7.6000000000,8.0000000000,6.9000000000,3.2500000000,1.4347826087,2.8750000000,4.0000000000,4.0000000000,4.0500000000,3.5769230769,7.0000000000,7.0000000000,7.0000000000,5.7500000000,4.1500000000,1.0952380952,0.1904761905,4.3000000000,1.7200000000,3.4000000000,4.1500000000,2.0000000000,0.0769230769,3.6400000000,1.5500000000,2.1500000000,4.4500000000,6.0500000000,7.0000000000,7.0500000000,7.0000000000,7.0000000000,2.8000000000,2.7000000000,3.5238095238,5.8500000000,7.6000000000,4.2500000000,0.0454545455,1.3181818182,5.6500000000,7.8500000000,8.0000000000,6.5500000000,0.9000000000,0.2272727273,3.3500000000,6.1000000000,6.7727272727,3.8500000000,2.8571428571,3.0000000000,3.2380952381,3.0952380952
14.0000000000,3.1500000000,3.0952380952,1.9000000000,0.2608695652,0.7142857143,4.6000000000,7.1428571429,8.0000000000,8.0000000000,7.8500000000,5.2000000000,1.3181818182,0.3000000000,0.8500000000,3.4166666667,5.7142857143,6.2000000000,4.2083333333,3.0000000000,3.0000000000,3.0000000000,3.0500000000,6.0000000000,6.9500000000,7.1000000000,4.6500000000,0.9000000000,0.0000000000,0.0000000000,0.0000000000,1.6500000000,5.2000000000,6.9500000000,7.0000000000,5.9230769231,4.2272727273,2.0476190476,2.9000000000,5.8000000000,6.1000000000,6.0000000000,6.0000000000,6.0000000000,5.9500000000,3.4782608696,4.2173913043,5.6190476190,5.6086956522,1.9047619048,0.9545454545,0.2142857143,1.1500000000,1.5833333333,4.4782608696,7.3636363636,8.0000000000,8.0000000000,7.5000000000,3.2727272727,1.6190476190,1.2758620690,2.8400000000,3.7000000000,4.1111111111,3.3333333333,3.1904761905
15.0000000000,2.2857142857,2.0476190476,1.6666666667,4.1000000000,7.2500000000,7.0952380952,6.2307692308,4.5217391304,1.5500000000,0.9000000000,0.0000000000,0.0000000000,1.1851851852,4.1304347826,6.8000000000,8.0000000000,8.0000000000,6.2500000000,3.2857142857,2.6190476190,2.9000000000,2.9523809524,8.0000000000,8.0000000000,8.0000000000,6.9000000000,4.7142857143,2.1538461538,1.1250000000,1.5000000000,3.4090909091,5.4500000000,6.3000000000,7.0333333333,6.4761904762,3.8500000000,1.8000000000,0.0400000000,0.5500000000,2.4814814815,2.0000000000,2.0000000000,2.0000000000,1.6153846154,2.6363636364,4.4000000000,6.9130434783,6.7500000000,3.0500000000,0.1500000000,0.0000000000,0.0000000000,2.0500000000,5.6000000000,7.2000000000,7.8333333333,7.0416666667,5.2083333333,4.1904761905,3.1428571429,2.4090909091,3.4545454545,5.0000000000,5.4583333333,5.1000000000,5.3333333333
16.0000000000,0.8333333333,2.0000000000,5.4000000000,7.3000000000,7.9583333333,7.4500000000,5.5714285714,2.6500000000,0.9090909091,2.5238095238,3.6363636364,2.5000000000,1.1904761905,4.0000000000,6.7916666667,7.7500000000,7.2380952381,5.1818181818,3.7272727273,1.7500000000,1.0000000000,0.2500000000,1.1500000000,1.9310344828,1.0000000000,1.0000000000,1.0000000000,2.9583333333,5.6190476190,7.0000000000,8.0000000000,8.0000000000,8.0000000000,8.0000000000,7.0952380952,6.3000000000,4.8000000000,2.2400000000,1.0000000000,1.0000000000,1.0000000000,1.8275862069,1.2380952381,1.4000000000,4.8695652174,3.4285714286,4.1363636364,6.7727272727,7.7826086957,7.5000000000,5.8400000000,4.3703703704,3.2000000000,3.9090909091,1.6923076923,0.9189189189,4.1428571429,0.8000000000,0.8000000000,0.6521739130,2.5714285714,4.7500000000,4.6500000000,3.7692307692,4.5833333333,5.5333333333
17.0000000000,3.8275862069,4.6500000000,5.9000000000,6.5909090909,5.6363636364,4.2727272727,2.6190476190,1.1904761905,0.0000000000,0.0000000000,0.0000000000,0.7272727273,2.4090909091,3.6666666667,4.6818181818,6.1904761905,7.8000000000,8.0000000000,7.5714285714,5.7000000000,4.8846153846,5.2500000000,6.1666666667,7.0000000000,8.0000000000,8.0000000000,6.5909090909,4.6363636364,2.0476190476,0.6956521739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3181818182,2.5714285714,4.0000000000,5.2916666667,6.1739130435,7.0666666667,6.2857142857,4.5000000000,4.0476190476,3.6153846154,3.2222222222,2.0869565217,2.7000000000,4.2000000000,6.7619047619,8.0000000000,7.7000000000,4.5000000000,0.2000000000,0.0000000000,0.4000000000,3.2857142857,5.8000000000,7.0869565217,7.7916666667,7.3500000000,4.9500000000,1.1904761905,1.5000000000,3.4000000000,4.0952380952,4.3600000000
18.0000000000,5.0000000000,4.9500000000,4.7142857143,6.3000000000,7.0500000000,3.6086956522,0.0909090909,0.8000000000,3.5000000000,6.4400000000,5.6500000000,5.4500000000,0.9500000000,0.1923076923,3.5000000000,5.9130434783,6.4500000000,4.6363636364,4.9523809524,5.6086956522,5.1904761905,5.4782608696,6.2500000000,6.1818181818,6.2000000000,7.0000000000,5.8500000000,0.8500000000,0.0000000000,0.8500000000,1.9047619048,5.5500000000,6.6190476190,1.6086956522,0.0000000000,0.7000000000,2.1500000000,4.1000000000,6.4444444444,6.0000000000,6.0000000000,6.3500000000,6.0000000000,6.0000000000,4.1250000000,4.1500000000,4.5000000000,6.6500000000,7.5500000000,3.3500000000,0.0000000000,0.5500000000,4.5500000000,7.6500000000,8.0000000000,6.4500000000,0.7500000000,0.0000000000,2.0500000000,5.5000000000,6.2000000000,4.8500000000,4.0000000000,4.0000000000,4.0000000000,4.0000000000
19.0000000000,2.1000000000,2.0000000000,0.9000000000,0.9629629630,0.0344827586,0.9523809524,1.0500000000,1.9310344828,1.0909090909,1.2500000000,2.7142857143,4.4166666667,6.8500000000,8.0000000000,8.0000000000,8.0000000000,7.1923076923,5.8500000000,5.9500000000,5.0666666667,5.2000000000,5.8636363636,7.1304347826,7.6923076923,7.0952380952,6.1363636364,4.9047619048,4.9500000000,6.1500000000,6.9565217391,7.7500000000,7.8000000000,6.5416666667,4.8000000000,2.6500000000,0.9523809524,0.2758620690,1.0500000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8095238095,0.1000000000,0.1000000000,0.0000000000,0.0000000000,0.0000000000,0.8636363636,2.3000000000,3.1363636364,5.2500000000,6.0769230769,6.9500000000,6.9677419355,6.9500000000,6.0000000000,6.0000000000,6.0000000000,6.0000000000,5.8695652174,6.6923076923,6.4545454545,6.2000000000,6.1923076923
20.0000000000,3.8888888889,3.2272727273,2.3181818182,1.0952380952,3.1500000000,7.4500000000,7.8500000000,4.6923076923,2.1818181818,1.1428571429,0.4761904762,2.8500000000,7.3000000000,7.8181818182,5.2500000000,2.9600000000,2.1363636364,2.8000000000,3.1818181818,3.9500000000,4.0000000000,3.7619047619,7.5200000000,7.0800000000,6.3000000000,4.2380952381,2.1363636364,0.3043478261,1.0000000000,5.1724137931,4.6500000000,2.6500000000,1.6190476190,1.3461538462,0.1142857143,2.4000000000,4.6923076923,4.0952380952,3.6190476190,4.3809523810,6.2500000000,6.8000000000,6.7000000000,7.1290322581,4.0952380952,4.0000000000,2.3000000000,0.8333333333,2.4500000000,7.3500000000,8.0000000000,6.5000000000,2.8000000000,0.1304347826,0.2500000000,3.1500000000,7.4500000000,8.0000000000,6.3636363636,3.5000000000,1.5500000000,1.7000000000,3.5238095238,4.1000000000,4.0000000000,4.0000000000
21.0000000000,2.0333333333,0.7727272727,0.0909090909,0.7727272727,1.8000000000,7.5500000000,8.0000000000,8.0000000000,6.8181818182,5.3333333333,3.0000000000,2.1304347826,0.9629629630,1.5714285714,3.1818181818,5.7500000000,6.2173913043,4.6521739130,3.1515151515,3.9047619048,3.7000000000,3.8500000000,6.9000000000,6.8095238095,7.0000000000,6.2500000000,3.6000000000,1.6500000000,0.5500000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.8571428571,3.2500000000,5.3636363636,6.0000000000,6.0000000000,6.0000000000,6.7600000000,6.7000000000,6.0000000000,6.0000000000,6.7272727273,3.4666666667,4.3809523810,5.4000000000,6.7500000000,8.0000000000,6.3000000000,4.8500000000,1.2380952381,0.0000000000,0.0000000000,0.5500000000,2.6500000000,6.0500000000,7.1428571429,7.7500000000,5.7000000000,3.7500000000,2.9090909091,4.0000000000,4.0000000000,4.0000000000,3.5000000000
22.0000000000,4.4137931034,3.8260869565,3.3461538462,2.3809523810,0.7391304348,0.0000000000,0.0000000000,0.1428571429,2.2727272727,5.7500000000,6.8000000000,7.1250000000,6.3600000000,4.1785714286,6.7142857143,7.0500000000,5.4400000000,4.7586206897,5.3000000000,5.9166666667,5.6000000000,6.0000000000,6.7727272727,7.0000000000,7.0000000000,7.0000000000,8.0000000000,8.0000000000,8.0000000000,7.0000000000,6.6500000000,5.3809523810,3.3478260870,1.8500000000,1.0000000000,0.0500000000,0.0500000000,1.0000000000,1.0000000000,1.0000000000,1.4583333333,1.0000000000,1.0000000000,1.9302325581,5.2800000000,5.8636363636,6.2380952381,6.8750000000,8.0000000000,8.0000000000,8.0000000000,6.6800000000,3.2380952381,1.2916666667,0.6500000000,1.1363636364,2.7878787879,4.9047619048,4.1363636364,1.2500000000,2.4347826087,1.9545454545,2.1000000000,1.2400000000,2.0400000000,1.3000000000
